id,created_at,updated_at,activity,reference,expiry,userId
1178,2021-04-16 18:08:58.411590,2021-04-16 18:08:58.411590,Logged in,7eaea4b935e5703e9f0853f9db1b5eba,2022-04-17 00:08:58,2
1179,2021-04-17 19:13:54.079191,2021-04-17 19:13:54.079191,Logged in,9263bb83c9a91038b13f9ed636c9f369,2022-04-18 01:13:54,2
1180,2021-04-17 20:07:00.594037,2021-04-17 20:07:00.594037,Logged in,f2046d697cf7dddeef56cdb93d75be04,2022-04-18 03:07:01,2
1181,2021-04-17 20:52:11.813494,2021-04-17 20:52:11.813494,Logged in,c7bd57437eb61d01b3cd00179a98d6ac,2022-04-18 03:52:12,2
1182,2021-04-17 21:22:01.984954,2021-04-17 21:22:01.984954,Logged in,4b6ee51617d4a1e17cb61cdaf246c5ad,2022-04-18 04:22:02,2
1183,2021-04-17 22:48:19.244237,2021-04-17 22:48:19.244237,Logged in,643e18d7b06370e961001f2493d09819,2022-04-18 05:48:19,2
1184,2021-04-17 23:19:02.204312,2021-04-17 23:19:02.204312,Logged in,2b77890cb30aab0a61c71865b214794a,2022-04-18 06:19:02,2
1185,2021-04-17 23:19:38.285531,2021-04-17 23:19:38.285531,Logged in,055ec746aae4f0791f97e98cea348c3f,2022-04-18 06:19:38,2
1186,2021-04-17 23:26:10.698902,2021-04-17 23:26:10.698902,Logged in,dc8022ea5c62afe190e6b82c87070225,2022-04-18 05:26:11,2
1187,2021-04-18 13:55:38.095175,2021-04-18 13:55:38.095175,Logged in,3087c4c4aa382cee0a6fe9fd24ce7e52,2022-04-18 20:55:38,2
1188,2021-04-18 14:26:08.944900,2021-04-18 14:26:08.944900,Logged in,f6f3cd03641e781970744c3d26d8e3a2,2022-04-18 21:26:09,2
1189,2021-04-18 14:57:28.787090,2021-04-18 14:57:28.787090,Logged in,a84c9da05089025e4473a390b07b3061,2022-04-18 21:57:29,2
1190,2021-04-18 15:12:30.727898,2021-04-18 15:12:30.727898,Logged in,21b5e8a35c6d36270dc6e9eb217efa71,2022-04-18 21:12:31,2
1191,2021-04-18 18:20:03.383778,2021-04-18 18:20:03.383778,Magic link sent,599ed505690ee346bd1f35d400f01adc,2022-04-19 01:20:03,2
1192,2021-04-18 18:22:19.041633,2021-04-18 18:22:19.041633,Logged in,d293eef165d54d5d3d05dcb0826092b8,2022-04-19 01:22:19,2
1193,2021-04-18 18:43:30.045810,2021-04-18 18:43:30.045810,Magic link sent,47747cf245d706ccae45191708e949a7,2022-04-19 00:43:30,2
1194,2021-04-18 18:44:45.458662,2021-04-18 18:44:45.458662,Logged in,6b6e8e5dac9b4b6eebf1da866b78ef36,2022-04-19 00:44:45,2
1195,2021-04-18 20:30:29.907635,2021-04-18 20:30:29.907635,Logged in,219e1c264e456cb073faa85313d31244,2022-04-19 02:30:30,2
1196,2021-04-18 21:30:42.347304,2021-04-18 21:30:42.347304,Logged in,952883d76d56c3dde874e3511be023c2,2022-04-19 03:30:42,2
1197,2021-04-18 21:45:49.339299,2021-04-18 21:45:49.339299,Logged in,7d02dad9b11605216529635c972b50dd,2022-04-19 03:45:49,2
1198,2021-04-19 11:38:14.008338,2021-04-19 11:38:14.008338,Logged in,c16b86876ece9a79e606f2a2677962c1,2022-04-19 17:38:14,2
1199,2021-04-19 11:38:55.800183,2021-04-19 11:38:55.800183,Magic link sent,65bde7380fa9cffe93eb2c64b41ad6e2,2022-04-19 17:38:56,1
1200,2021-04-19 11:41:06.783448,2021-04-19 11:41:06.783448,Logged in,2529f900a179cb9f624f2820360cad94,2022-04-19 17:41:07,1
1201,2021-04-19 12:39:41.195909,2021-04-19 12:39:41.195909,Logged in,ef0a9d6946c7825734c5d2b1aff45848,2022-04-19 18:39:41,2
1202,2021-04-20 13:31:56.843845,2021-04-20 13:31:56.843845,Logged in,0133cc13795d1a64b370caccd0e1c711,2022-04-20 19:31:57,106
1203,2021-04-20 13:32:21.387216,2021-04-20 13:32:21.387216,Accessed Session 7 - Starter Files from Intro to Game Dev with Unity repo [access:0274231c583::rrtGJAd2ae1e],6f24b14268a3f0c879c60b988090b350,2022-04-20 19:32:21,106
1204,2021-04-20 13:33:21.556400,2021-04-20 13:33:21.556400,Accessed Session 7 Recap from Intro to Game Dev with Unity repo [access:f808a2f41b5::rrtGJAd2ae1e],af5ac6fd26a227860e9091ad960452bd,2022-04-20 19:33:22,106
1205,2021-04-20 15:22:35.359616,2021-04-20 15:22:35.359616,Logged in,0e1f6c3d471f5b027c09f317c496b935,2022-04-20 21:22:35,67
1206,2021-04-20 15:54:56.894966,2021-04-20 15:54:56.894966,Logged in,e1a37d3672ab60b158a0fd02cf54f855,2022-04-20 21:54:57,67
1207,2021-04-20 16:50:54.232120,2021-04-20 16:50:54.232120,Logged in,f46c6504473a3f396c19de853b1eff87,2022-04-20 22:50:54,2
1208,2021-04-20 17:55:24.942952,2021-04-20 17:55:24.942952,Logged in,5e3f187565df7b1183d58068444bfd97,2022-04-20 23:55:25,69
1209,2021-04-20 17:58:45.915980,2021-04-20 17:58:45.915980,Accessed Session 8 - Starter Files from Intro to Game Dev with Unity repo [access:1d14e303b59::rrtGJAd2ae1e],6e07aff078d654b4b660653be82f5eac,2022-04-20 23:58:46,69
1210,2021-04-20 20:04:16.351923,2021-04-20 20:04:16.351923,Logged in,86e5187313ef31ae38c7f33ea655a634,2022-04-21 02:04:16,67
1211,2021-04-21 08:48:00.343106,2021-04-21 08:48:00.343106,Logged in,ee1da950455132d2d86428ccfa0b2515,2022-04-21 14:48:00,2
1212,2021-04-26 15:00:44.092802,2021-04-26 15:00:44.092802,Logged in,ee8e4edd12e4cdd183d3370b1adc26eb,2022-04-26 21:00:44,106
1213,2021-04-26 15:01:09.771726,2021-04-26 15:01:09.771726,Accessed Session 8 - Starter Files from Intro to Game Dev with Unity repo [access:1d14e303b59::rrtGJAd2ae1e],592ea93210490cbf2f4e8e1298d782bf,2022-04-26 21:01:10,106
1214,2021-04-26 15:03:53.740382,2021-04-26 15:03:53.740382,Accessed Session 7 Recap from Intro to Game Dev with Unity repo [access:f808a2f41b5::rrtGJAd2ae1e],a704f41493449175627c83498ac1741a,2022-04-26 21:03:54,106
1215,2021-04-26 15:03:54.531726,2021-04-26 15:03:54.531726,Accessed Session 7 Recap from Intro to Game Dev with Unity repo [access:f808a2f41b5::rrtGJAd2ae1e],ea6c76f68a0365861a8b6d9d6fdf2419,2022-04-26 21:03:55,106
1216,2021-04-27 11:34:10.809791,2021-04-27 11:34:10.809791,Logged in,3120f251a0e6e82e711808a5f6f5d7c3,2022-04-27 17:34:11,2
1217,2021-04-27 15:09:15.980556,2021-04-27 15:09:15.980556,Logged in,cc640d9f96586dd19ba8001f9edcaeeb,2022-04-27 21:09:16,2
1218,2021-04-27 15:20:39.878510,2021-04-27 15:20:39.878510,Logged in,203d9cd9b899dc50ae6a6700b4a51bba,2022-04-27 21:20:40,66
1219,2021-04-27 15:21:18.837177,2021-04-27 15:21:18.837177,Accessed Session 8 - Starter Files from Intro to Game Dev with Unity repo [access:1d14e303b59::rrtGJAd2ae1e],7e427378e46ebc98ce5f906ad6fef273,2022-04-27 21:21:19,66
1220,2021-04-27 15:39:20.014852,2021-04-27 15:39:20.014852,Logged in,d58f04a9f1547ce097a02647364a635d,2022-04-27 21:39:20,2
1221,2021-04-27 15:53:57.218451,2021-04-27 15:53:57.218451,Logged in,f15fad8cae4c6c1d5bab5855320f46b9,2022-04-27 21:53:57,66
1222,2021-04-27 15:55:04.964625,2021-04-27 15:55:04.964625,Accessed Session 1 Recap from Intro to Game Dev with Unity repo [access:286e1a92d35::rrtGJAd2ae1e],a17bb9410094546790076c25701f92d0,2022-04-27 21:55:05,66
1223,2021-04-27 15:57:33.778735,2021-04-27 15:57:33.778735,Logged in,cf0b18ea0945f22e525f5d8b4ee326a4,2022-04-27 21:57:34,67
1224,2021-04-27 16:12:15.911431,2021-04-27 16:12:15.911431,Logged in,9a102040737007835ecb724fd4541bb8,2022-04-27 22:12:16,2
1225,2021-04-27 16:20:15.211738,2021-04-27 16:20:15.211738,Accessed Session 7 Recap from Intro to Game Dev with Unity repo [access:f808a2f41b5::rrtGJAd2ae1e],e480d9811a8f01716140e7b76922b554,2022-04-27 22:20:15,66
1226,2021-04-27 16:22:32.885180,2021-04-27 16:22:32.885180,Accessed Session 7 Recap from Intro to Game Dev with Unity repo [access:f808a2f41b5::rrtGJAd2ae1e],19694193f0387757bd5c48f4e5cb99cd,2022-04-27 22:22:33,66
1227,2021-04-27 16:41:25.480566,2021-04-27 16:41:25.480566,Logged in,cdf3cfbc7f185c7ef447a68e7e57241e,2022-04-27 22:41:25,1
1228,2021-04-27 16:48:25.951335,2021-04-27 16:48:25.951335,Logged in,2ca51db2a886a233de10d623dc6b0d50,2022-04-27 22:48:26,2
1229,2021-04-27 17:23:37.533182,2021-04-27 17:23:37.533182,Logged in,d3608b9837d3571f4450a7048d4b6c6a,2022-04-27 23:23:38,2
1230,2021-04-27 18:05:52.592625,2021-04-27 18:05:52.592625,Logged in,8e42235023b3aea55bd3b650200edd66,2022-04-28 00:05:53,69
1231,2021-04-27 18:07:00.748125,2021-04-27 18:07:00.748125,Accessed Session 8 - Starter Files from Intro to Game Dev with Unity repo [access:1d14e303b59::rrtGJAd2ae1e],a7eee3a4b6bd08264f8f5ae2983f10d6,2022-04-28 00:07:01,69
1232,2021-04-27 18:26:19.359155,2021-04-27 18:26:19.359155,Magic link sent,a59b729bb46eacb055604a79ec29dc3a,2022-04-28 00:26:19,2
1233,2021-04-27 18:32:28.746808,2021-04-27 18:32:28.746808,Logged in,6d31a9a53b5893367a02e28be9c29622,2022-04-28 00:32:29,2
1234,2021-04-27 18:32:40.963179,2021-04-27 18:32:40.963179,Magic link sent,ca5c3c071bfca1e9bfc49a328d51209d,2022-04-28 00:32:41,2
1235,2021-04-27 18:32:55.649174,2021-04-27 18:32:55.649174,Logged in,e432346b80306411cd1a5cc11425a1c6,2022-04-28 00:32:56,2
1236,2021-04-27 18:36:07.691137,2021-04-27 18:36:07.691137,Magic link sent,3fc21fd9acac64ab7dfe1f4da60d7e19,2022-04-28 01:36:08,2
1237,2021-04-27 18:36:34.471055,2021-04-27 18:36:34.471055,Logged in,4a27833b2c919ee551248104a36081b2,2022-04-28 01:36:34,2
1238,2021-04-27 18:43:29.847256,2021-04-27 18:43:29.847256,Magic link sent,591dc4bb3aef199627d696de6c08cba5,2022-04-28 00:43:30,2
1239,2021-04-27 18:43:41.678845,2021-04-27 18:43:41.678845,Logged in,a69232a47cf8d3d014dfc84d1409669d,2022-04-28 00:43:42,2
1240,2021-04-27 18:46:58.175649,2021-04-27 18:46:58.175649,Logged in,9ed0b9690dbd585009dfa4d3be21537a,2022-04-28 01:46:58,2
1241,2021-04-27 18:54:38.203684,2021-04-27 18:54:38.203684,Magic link sent,61b525beb722fd31d487108fe727fb11,2022-04-28 00:54:38,2
1242,2021-04-27 18:54:57.619098,2021-04-27 18:54:57.619098,Logged in,968d895961383bf654f6cc3e446e480f,2022-04-28 00:54:58,2
1243,2021-04-27 18:59:17.431940,2021-04-27 18:59:17.431940,Magic link sent,437579246f08145bb7a0b4870cf1ea39,2022-04-28 00:59:17,2
1244,2021-04-27 19:00:14.822590,2021-04-27 19:00:14.822590,Logged in,293ffbe5ed7670ae0ff325ca106f7ad6,2022-04-28 01:00:15,2
1245,2021-04-27 19:01:04.026892,2021-04-27 19:01:04.026892,Magic link sent,07e4c5f8d8bb437a1ace165a947ae703,2022-04-28 01:01:04,2
1246,2021-04-27 19:01:30.369183,2021-04-27 19:01:30.369183,Logged in,85d5aaa76b2a920c746fc044e505c58f,2022-04-28 01:01:30,2
1247,2021-04-27 19:04:51.533164,2021-04-27 19:04:51.533164,Magic link sent,670f7669c064bca2cbfe30b47d0e573f,2022-04-28 01:04:52,2
1248,2021-04-27 19:05:04.695172,2021-04-27 19:05:04.695172,Logged in,e50a8b22647d0a30f42982e2c4863b4f,2022-04-28 01:05:05,2
1249,2021-04-27 19:09:50.800968,2021-04-27 19:09:50.800968,Magic link sent,5a8f6549bffd22c9bdf4e15057e720b5,2022-04-28 01:09:51,2
1250,2021-04-27 19:09:57.655656,2021-04-27 19:09:57.655656,Logged in,bd5c0d4c64b18a8110d76d5972cee3e5,2022-04-28 01:09:58,2
1251,2021-04-27 19:32:34.005310,2021-04-27 19:32:34.005310,Logged in,a43f8a585af65eb203d1d9265ef3a83b,2022-04-28 01:32:34,111
1252,2021-04-27 19:43:51.689211,2021-04-27 19:43:51.689211,Logged in,f525220b980f81c9180426f6b1503a9c,2022-04-28 01:43:52,2
1253,2021-04-27 23:27:50.868354,2021-04-27 23:27:50.868354,Logged in,f047972de78bf98dd164c441e5698a33,2022-04-28 05:27:51,2
1254,2021-04-27 23:58:42.649859,2021-04-27 23:58:42.649859,Logged in,a13c1bb74a947041b388bff5c7d2dd03,2022-04-28 05:58:43,86
1255,2021-04-28 00:01:15.604556,2021-04-28 00:01:15.604556,Accessed Session 1 Recap from Intro to Game Dev with Unity repo [access:286e1a92d35::rrtGJAd2ae1e],9398bcb967e3182e737ed0d1b0304c5f,2022-04-28 06:01:16,86
1256,2021-04-28 08:18:54.984837,2021-04-28 08:18:54.984837,Magic link sent,debdd319f51413a4fb36e1df73618f3e,2022-04-28 14:18:55,85
1257,2021-04-28 08:20:02.960351,2021-04-28 08:20:02.960351,Password Reset requested,d161574e5ee4c2c6291b828729c1f7e0,2022-04-28 14:20:03,85
1258,2021-04-28 12:29:52.759441,2021-04-28 12:29:52.759441,Magic link sent,c83cbff1cea6ac7e903898f125aca7f7,2022-04-28 18:29:53,85
1259,2021-04-29 21:00:39.511337,2021-04-29 21:00:39.511337,Logged in,7d0e441aa443f224870cd978ad6aed38,2022-04-30 03:00:40,2
1260,2021-04-30 11:04:33.901613,2021-04-30 11:04:33.901613,Logged in,94ab647df4094bc15633b7b1d99741a9,2022-04-30 17:04:34,85
1261,2021-04-30 11:04:34.104968,2021-04-30 11:04:34.104968,Password expired. Redirecting to update password,534bf8c1892972c97c28a9d07d910240,2022-04-30 17:04:34,85
1262,2021-04-30 11:05:07.272113,2021-04-30 11:05:07.272113,Updated password,da568483af4e383d8d1cd80c4e6a21b2,2022-04-30 17:05:07,85
1263,2021-04-30 11:05:18.142229,2021-04-30 11:05:18.142229,No course selected. Navigating to course selection,e3398a1e2a7d2f36a2643ffe8f2a8fbc,2022-04-30 17:05:18,85
1264,2021-04-30 13:55:42.986992,2021-04-30 13:55:42.986992,Logged in,3e98331a241f4004951c45b52c6fca0f,2022-04-30 19:55:43,85
1265,2021-04-30 22:53:38.183463,2021-04-30 22:53:38.183463,Logged in,1bf6fe949e5db0d0d1091d4f0e352750,2022-05-01 04:53:38,2
1266,2021-04-30 23:16:52.638372,2021-04-30 23:16:52.638372,Logged in,0c92faec3e5ff8df7c24a579b78c6da1,2022-05-01 06:16:53,2
1267,2021-04-30 23:46:59.887253,2021-04-30 23:46:59.887253,Logged in,a8b17a0e87ea576cf23e8c76e7c567ed,2022-05-01 06:47:00,2
1268,2021-04-30 23:47:13.497927,2021-04-30 23:47:13.497927,Logged in,f19f4319f0ab21f0fd6842f33b125356,2022-05-01 06:47:13,2
1269,2021-04-30 23:58:08.715344,2021-04-30 23:58:08.715344,Logged in,054fa749f15ad6eed1b6fd4e557b0b4d,2022-05-01 05:58:09,2
1270,2021-05-04 10:25:12.123851,2021-05-04 10:25:12.123851,Logged in,9c7885acbf6b90bc3996be3781a2b31b,2022-05-04 16:25:12,106
1271,2021-05-04 13:02:03.043346,2021-05-04 13:02:03.043346,Logged in,19aae4dc97bb69e5220850ec5ffafaa5,2022-05-04 19:02:03,106
1272,2021-05-04 13:02:05.909218,2021-05-04 13:02:05.909218,Logged in,adbed7f296724596709c5177e5c0c2d4,2022-05-04 19:02:06,106
1273,2021-05-04 13:02:17.286783,2021-05-04 13:02:17.286783,Logged in,2e0dbfc3147edb5925feb2b206081166,2022-05-04 19:02:17,106
1274,2021-05-04 13:43:11.287621,2021-05-04 13:43:11.287621,Logged in,5f3db06918a44ee5d607084afac06a61,2022-05-04 19:43:11,2
1275,2021-05-05 15:35:37.073468,2021-05-05 15:35:37.073468,Logged in,dad05b4038cd65d351d3fb6d7a0631f0,2022-05-05 21:35:37,1
1276,2021-05-10 00:01:59.460766,2021-05-10 00:01:59.460766,Logged in,aae938473960ead78b951244850619f5,2022-05-10 06:01:59,1
1277,2021-05-12 16:50:43.041200,2021-05-12 16:50:43.041200,Logged in,683b6d2dea30aaae059ad56c0cecf847,2022-05-12 22:50:43,2
1278,2021-05-12 17:01:54.258060,2021-05-12 17:01:54.258060,Logged in,1d6b30551a9232f58694998c1937143b,2022-05-12 23:01:54,69
1279,2021-05-16 23:04:13.599000,2021-05-16 23:04:13.599000,Logged in,bbb90451c375edac7890c7c62582a675,2022-05-17 05:04:14,1
1280,2021-05-18 19:45:24.123122,2021-05-18 19:45:24.123122,Logged in,1376d8584039a1736c12bd6025974767,2022-05-19 01:45:24,1
1281,2021-05-27 12:00:08.740174,2021-05-27 12:00:08.740174,Logged in,b4aebdb4c476c8ff344ee1b10debbb04,2022-05-27 18:00:09,1
1282,2021-05-27 12:53:51.359486,2021-05-27 12:53:51.359486,Logged in,c70cb718135a1d784b90e0bc8b71031c,2022-05-27 18:53:51,1
1283,2021-06-05 13:47:42.937277,2021-06-05 13:47:42.937277,Logged in,6a47bd16dd7402790e17f2b62ce223de,2022-06-05 19:47:43,1
1284,2021-06-05 15:25:38.148337,2021-06-05 15:25:38.148337,Logged in,be7b58eccdbd1d765ebfda102e3584fc,2022-06-05 21:25:38,2
1285,2021-06-05 16:11:57.007041,2021-06-05 16:11:57.007041,Logged in,5d9713ffe869c2b488e45f2bbf4f57e5,2022-06-05 22:11:57,2
1286,2021-06-05 16:43:11.091355,2021-06-05 16:43:11.091355,Logged in,9fa6861286268e10319f73a101f32811,2022-06-05 22:43:11,2
1287,2021-06-05 16:45:41.037815,2021-06-05 16:45:41.037815,No course selected. Navigating to course selection,ba95d0b5ef905d188af6244a415367f9,2022-06-05 22:45:41,2
1288,2021-06-05 16:47:51.819754,2021-06-05 16:47:51.819754,Logged in,2bc435ea45bb3ceb1409b7dbbf27fc94,2022-06-05 23:47:52,2
1289,2021-06-05 16:52:37.212027,2021-06-05 16:52:37.212027,Logged in,bf43239b907c4c706d9dcf699e8bea0d,2022-06-05 22:52:37,2
1290,2021-06-07 13:02:18.659785,2021-06-07 13:02:18.659785,Logged in,5909ca15437b53428449b19cb733f4ba,2022-06-07 19:02:19,1
1291,2021-06-07 13:02:40.211288,2021-06-07 13:02:40.211288,Logged in,0002e2e7792bd3db28e442c1519636b6,2022-06-07 19:02:40,1
1292,2021-06-07 13:03:49.943520,2021-06-07 13:03:49.943520,Enrolled onto Programming Fundamentals,24e431f9cc759d4ced4338a92157159a,2022-06-07 19:03:50,1
1302,2021-06-07 13:11:40.528610,2021-06-07 13:11:40.528610,Logged in,bda8147bf153467d10ddf747115a62aa,2022-06-07 19:11:41,2
1303,2021-06-07 20:32:52.835687,2021-06-07 20:32:52.835687,Logged in,b579ac4fdfa4d1546d25156c61e0bfbb,2022-06-08 02:32:53,1
1304,2021-06-08 09:50:04.407348,2021-06-08 09:50:04.407348,Logged in,2a66743173d4efb5a172bff494f56994,2022-06-08 15:50:04,1
1305,2021-06-08 09:50:20.247264,2021-06-08 09:50:20.247264,Logged in,90210ea3fe5bf3204aeea329dbfa9f68,2022-06-08 15:50:20,1
1306,2021-06-08 11:07:57.555988,2021-06-08 11:07:57.555988,Logged in,97e75884e06ffe550792991521d2c7b6,2022-06-08 17:07:58,1
1307,2021-06-08 13:52:28.715734,2021-06-08 13:52:28.715734,Logged in,f055a38f420027b080e808ee23602e74,2022-06-08 19:52:29,1
1308,2021-06-08 17:57:23.153231,2021-06-08 17:57:23.153231,Logged in,e9f54ea18312d2685dfd5889a0f54d9b,2022-06-08 23:57:23,1
1309,2021-06-09 11:51:04.776033,2021-06-09 11:51:04.776033,Logged in,bd800b45039e5651fafca449be5bc483,2022-06-09 17:51:05,1
1310,2021-06-09 11:51:27.551894,2021-06-09 11:51:27.551894,Logged in,01a2e64ce3d53a6b7a6c2193243ec5f9,2022-06-09 17:51:28,2
1311,2021-06-09 11:53:19.549688,2021-06-09 11:53:19.549688,Enrolled onto Programming Fundamentals,f7d37c0870ef99d00ad392672cc5e76d,2022-06-09 17:53:20,120
1312,2021-06-09 11:53:26.935390,2021-06-09 11:53:26.935390,Password expired. Redirecting to update password,d4505ea26d67a7cc34fcb549a656a305,2022-06-09 17:53:27,120
1313,2021-06-09 11:53:29.986165,2021-06-09 11:53:29.986165,Password expired. Redirecting to update password,f4652f62abf4345b7a001164c4b4e70d,2022-06-09 17:53:30,120
1314,2021-06-09 11:53:36.936586,2021-06-09 11:53:36.936586,Password expired. Redirecting to update password,9eb86ef1dec7850348c9e6dd5efaee69,2022-06-09 17:53:37,120
1315,2021-06-09 11:54:03.471739,2021-06-09 11:54:03.471739,Password expired. Redirecting to update password,f155a297759be2a6e1438e3fa476fa62,2022-06-09 17:54:03,120
1316,2021-06-09 11:54:24.904444,2021-06-09 11:54:24.904444,Updated password,b60a92ff3187210511685385a35dc020,2022-06-09 17:54:25,120
1317,2021-06-09 11:54:36.735510,2021-06-09 11:54:36.735510,No course selected. Navigating to course selection,80e85def183f456fa07511235f5bd2e6,2022-06-09 17:54:37,120
1318,2021-06-09 11:54:49.150869,2021-06-09 11:54:49.150869,Logged in,07c56d9908def2e1bc0a2f16ae36db70,2022-06-09 17:54:49,1
1319,2021-06-09 23:06:15.375866,2021-06-09 23:06:15.375866,Logged in,1c71d5d2b197cf3912a307d04917105e,2022-06-10 05:06:15,1
1320,2021-06-10 13:49:50.583472,2021-06-10 13:49:50.583472,Logged in,b6ada392bafe990df4f8a4bfd970cf1f,2022-06-10 19:49:51,2
1321,2021-06-10 21:16:18.081432,2021-06-10 21:16:18.081432,Enrolled onto Programming Fundamentals,660719f785aba490062484ce3dbcbe4c,2022-06-11 03:16:18,121
1322,2021-06-10 21:17:16.714944,2021-06-10 21:17:16.714944,Password expired. Redirecting to update password,a41bb5e7fb7f024b39b7b599085f5152,2022-06-11 03:17:17,121
1323,2021-06-11 12:06:00.115684,2021-06-11 12:06:00.115684,Logged in,c6c3e3c553d9b756a8b22ed52242dc89,2022-06-11 18:06:00,2
1324,2021-06-11 12:06:26.567205,2021-06-11 12:06:26.567205,Logged in,d7b7da87291e5ad3845b33a7e5b46d20,2022-06-11 18:06:27,1
1325,2021-06-11 13:26:54.255577,2021-06-11 13:26:54.255577,Logged in,8949829cba5c51bb7aa94e52358478b1,2022-06-11 19:26:54,2
1326,2021-06-12 12:11:05.535900,2021-06-12 12:11:05.535900,Logged in,f1a1bfdc23a6ad95515cbfe1ceb86bf9,2022-06-12 18:11:06,1
1327,2021-06-12 18:58:19.299118,2021-06-12 18:58:19.299118,Enrolled onto Programming Fundamentals,06c2fb46a33665f80b6bb892908a6d02,2022-06-13 00:58:19,122
1328,2021-06-12 22:01:16.275982,2021-06-12 22:01:16.275982,Logged in,1c786c238dd14728f46190b331ab2fc8,2022-06-13 04:01:16,2
1329,2021-06-15 08:28:56.143355,2021-06-15 08:28:56.143355,Logged in,f4b0086c17f9719a6777606b3ea7d09c,2022-06-15 14:28:56,2
1330,2021-06-15 21:10:42.939927,2021-06-15 21:10:42.939927,Enrolled onto Programming Fundamentals,e2afc3c86fc4e97a45f8ff43f2c1da80,2022-06-16 03:10:43,123
1331,2021-06-15 21:17:17.755110,2021-06-15 21:17:17.755110,Logged in,592b5d02f32f8be0ba16c71f33980b07,2022-06-16 03:17:18,1
1332,2021-06-17 21:39:12.040256,2021-06-17 21:39:12.040256,Logged in,c20cedf862aebeab4b38f0445e1b37f4,2022-06-18 03:39:12,1
1333,2021-06-18 17:09:56.912754,2021-06-18 17:09:56.912754,Enrolled onto Programming Fundamentals,c4fb5779e51408e73cc0c5f3fdeba506,2022-06-18 23:09:57,124
1334,2021-06-18 21:20:05.144003,2021-06-18 21:20:05.144003,Logged in,e6ec3a2251d98d3d0bd289246dc2eb36,2022-06-19 03:20:05,1
1335,2021-06-20 07:06:32.567141,2021-06-20 07:06:32.567141,Logged in,32958fc6865ebf276b134f7622e79caf,2022-06-20 13:06:33,105
1336,2021-06-20 07:06:49.647529,2021-06-20 07:06:49.647529,Logged in,1f8e1983f9af14f837c12bfe3644b0d5,2022-06-20 13:06:50,105
1337,2021-06-20 07:07:43.799042,2021-06-20 07:07:43.799042,Logged in,4d8844d997076f89dc70b5376b8265bb,2022-06-20 13:07:44,105
1338,2021-06-20 07:13:00.290661,2021-06-20 07:13:00.290661,Enrolled onto Programming Fundamentals,33fe9e9fed854e9f6b1b57a7a38093bb,2022-06-20 13:13:00,105
1339,2021-06-21 10:46:14.395845,2021-06-21 10:46:14.395845,Logged in,f8701506efaf1b4c2539becb95ce0075,2022-06-21 16:46:14,1
1340,2021-06-23 00:52:00.794961,2021-06-23 00:52:00.794961,Enrolled onto Programming Fundamentals,5862a9c376990465cf6d73a8ea495edb,2022-06-23 06:52:01,125
1341,2021-06-24 15:50:01.296188,2021-06-24 15:50:01.296188,Logged in,3042858330c267bb0a7872c9b9d24f82,2022-06-24 21:50:01,1
1342,2021-06-24 16:28:34.939430,2021-06-24 16:28:34.939430,Logged in,c8fc7a097827f3f593a243b0dfb03009,2022-06-24 22:28:35,1
1343,2021-06-24 16:28:42.551367,2021-06-24 16:28:42.551367,Logged in,be09ab6614453ba9f5d031385c55f5c7,2022-06-24 22:28:43,2
1344,2021-06-25 12:12:24.358882,2021-06-25 12:12:24.358882,Enrolled onto Programming Fundamentals,5b302a58c35ee269227947f5aa9d2475,2022-06-25 18:12:24,127
1345,2021-06-25 15:13:34.235389,2021-06-25 15:13:34.235389,Enrolled onto Programming Fundamentals,f912d716193efb1fe86e0034e7640f67,2022-06-25 21:13:34,128
1346,2021-06-30 19:51:56.077430,2021-06-30 19:51:56.077430,Logged in,ec987e2de4812e1faeb876d68084364e,2022-07-01 01:51:56,1
1347,2021-07-01 10:58:23.553731,2021-07-01 10:58:23.553731,Enrolled onto Intro into VueJS,e8229869423bd2e568c32ea8dec48c44,2022-07-01 16:58:24,129
1348,2021-07-01 10:58:33.154856,2021-07-01 10:58:33.154856,Password expired. Redirecting to update password,99ec529b6d00c58585e1d64a72bfea10,2022-07-01 16:58:33,129
1349,2021-07-01 11:00:20.200952,2021-07-01 11:00:20.200952,Password expired. Redirecting to update password,d7116df143ddc332af1dabfdf30a6336,2022-07-01 17:00:20,129
1350,2021-07-01 13:35:54.167498,2021-07-01 13:35:54.167498,Logged in,eb3a2f54ee1cd57982ef6d9eec77e8d3,2022-07-01 19:35:54,2
1351,2021-07-01 14:12:15.064002,2021-07-01 14:12:15.064002,Logged in,58905611c5cafd38fd2fbd9c8ec84550,2022-07-01 20:12:15,2
1352,2021-07-01 19:56:22.345208,2021-07-01 19:56:22.345208,Logged in,0835fdccbb71a64dbb876b3816c97b7c,2022-07-02 01:56:22,1
1353,2021-07-02 10:23:34.931624,2021-07-02 10:23:34.931624,Logged in,c01efe19c5fe4ff99bd6d428a525dadf,2022-07-02 16:23:35,2
1354,2021-07-02 14:02:51.939862,2021-07-02 14:02:51.939862,Logged in,b02952820937f18d57b95f73c0bc7e33,2022-07-02 20:02:52,2
1355,2021-07-02 17:15:56.984275,2021-07-02 17:15:56.984275,Logged in,5093245252bfb36ff2b815fe07253d51,2022-07-02 23:15:57,1
1356,2021-07-02 17:54:35.053507,2021-07-02 17:54:35.053507,Logged in,e822753625e9e916e41e11daaa4a0efa,2022-07-02 23:54:35,1
